ngram,count
still sleepy night,1
and lays him,2
guided our way,1
bits of ivory,1
fine young savage—this,1
his hand up,1
of course must,1
of the inside,1
bolts and the,1
meddle with the,1
soft feeling of,1
after a long,1
“Steelkilt leaped on,1
prodigious bulk and,1
That whale of,1
far distant scenes,1
saw the onset,1
at other times,1
68 The Blanket,2
Ahab shakes as,1
a dyspepsia it,1
in the foam,1
strove to check,1
he finds the,1
your wheel Steady,1
sun then be,1
six-barrel casks and,1
seemed that while,1
Queequeg altogether cool,1
one place for,1
admit Hercules among,1
and then bracing,1
prehensile power I,1
convenient port the,1
for a time,7
sermon now writ,1
and so interfusing,1
I prospectively ascribe,1
all astir in,1
feverishly smart from,1
are Starbuck’s—wife and,1
the mate received,1
Pequod because in,1
his grego pocket,2
throat of the,1
or thirteen feet,1
levels all alike,1
I have sometimes,1
six days If,1
few supposed to,1
For the sea,1
computers including obsolete,1
—On deck ”,1
do with him,1
under the influence,1
this is obvious,1
a seventy-four can,1
softly feels a,1
himself to these,1
alcoves Besides it,1
way—you can’t fool,1
equal Now the,1
wind and sea,1
here Captain Ahab,1
trunks uplifted in,1
in his wrinkles,1
thinking how this,1
incessantly going on—one,1
him to superstition,1
it.” “And shall,1
In more than,1
where the first,1
think of than,1
body a complete,1
harpoon has effected,1
great rudeness staring,1
whom these spikes,1
better understanding of,1
for her and,1
Some gamesome wights,1
Gabriel was seen,1
Harry— a woman’s,1
blasphemer’s end ”,1
taken by any,1
their heads muffled,1
ship.” “Dost thee,1
appal Woe to,1
you scholars have,1
and the men,2
then driven hard,1
assertion based upon,1
and mayhap he’ll,1
some epicures and,1
his drab vesture,1
when circumspectly gliding,1
emerged from the,2
hay somewhere under,1
these were the,4
stuff though sadly,1
sail with look-outs,1
feeling sufficient “interest”,1
the sea sent,1
her nursery and,1
when tranquilly swimming,1
the shoal which,1
Bildad did all,1
it homewards to,1
particular whale continued,1
beseeching her as,1
not long after,2
a gill in,1
the vindictive princes,1
called me ten,1
that Stubb You,1
their respective shares,1
point So steady,1
run brimming again,1
something pull and,1
such a thought-engendering,1
constant surveillance of,1
as she did,1
something more of,1
pass unscathed through,1
bundles of new,1
front view you,1
the strained boat,1
on a height,1
all things requisite,1
I was only,1
it not a,1
his head.” “I’ll,1
of Smithfield not,1
rising higher and,1
there’s a pedlar,1
use goin’ on,1
Now it is,1
“I think I,1
that intent crossed,1
ship the ship,1
Daggoo all at,1
the species is,1
at least he,1
age of a,1
consider you a,1
not spent three,1
time to return,1
its Quito glow,1
to me in,2
the gush of,1
of doom but,1
which have now,1
the same sun,1
same nature in,1
upon the old,3
glistened in the,1
whale has the,1
worse—at last I,1
a meridian a,1
of these Grand,1
Ahab lurchingly paced,1
the fall of,1
till you get,2
that speak through,1
helm for lo,1
We do not,1
does Hogarth in,1
months afterwards perpendicularly,1
whether the fabled,1
still serious way,1
large than to,1
below from the,1
or rather was,1
him for ”,1
“is this Philistine,1
take the exact,1
perilous seas gropes,1
Air Tashtego was,1
nevertheless still flourish,1
the night I,1
a not unreasonable,1
Ahab and a,1
the goods to,1
the two side-fins,1
woman’s tricks to,1
some of that,2
indeed he should,1
to beach him,1
consternation In all,1
crossed and instantly,1
will sometimes be,1
distinctly that his,1
by intervals his,1
making affrighted broken,1
that darted through,1
yet upon exposure,1
more it is,1
instead of our,1
pursued however this,1
the wonderful comparative,2
doze verbally opened,1
pickle and peril,1
in those days,4
noble soul I,1
moody stricken Ahab,1
carries more of,1
bred in the,1
to that marvellous,1
of the primitive,1
darted that stone,1
the words from,1
declares Monsieur that,1
for you Queequeg,1
seizing the line-knife,1
go for it,3
invariably marked by,1
tar not impregnated,1
should never undertake,1
these qualities in,1
the soul is,1
devil But as,1
whale on the,3
at last glided,1
a minute black,1
the soul especially,1
shipping like a,1
Zealand Jack thou,1
slippery deck like,1
rest for they,1
in battle Fishes,1
I clapped my,1
to the chase,1
from the sound,1
white bull Jupiter,1
a ship made,1
on one clam,1
and gone he,1
I can do,1
aye a strange,1
done Perth was,1
more than he,3
his two comrades,1
were not soon,1
have about reached,1
burn as before,1
the habergeon he,1
glory in killing,1
when wearied nature,1
bowsman of the,1
thought of having,1
sailor-savage With the,1
crown of your,1
the heaviest storage,1
lower jaw Locks,1
foot as if,1
have a mind,1
certain comparatively harmless,1
wrapall or dreadnaught,1
they no bowels,1
all proportion is,1
keep quiet and,1
though Rather carried,1
belly doubtless got,1
far-away meadow they,1
Man hey Well,1
host to white,1
influence could prevail,1
pulled upon this,1
sudden terrific downward,1
mine look into,1
a dark complexioned,1
strange shapes of,1
sinking lookouts on,1
of him but,6
calmly smoking his,1
of fire I,1
cried Ahab flattening,1
Dick the very,1
the inmates of,2
We have thee,1
that we are,2
seen there lying,1
sort of point,1
the multitude of,1
no man can,3
lowering three lanterns,1
of distant Oregon,1
the broad waters,1
comrades were standing,1
circumstances a rather,1
of that flag,1
foot too narrow,1
Nantucket and a,1
on the hob,1
on a voyage,1
viciously snapped not,1
of the Mediterranean,4
I gave myself,2
when I tried,1
Stubb ” “Do,2
this crow’s-nest of,1
been something more,1
legs set his,1
up the knowledge,1
narrative of Captain,1
three harpooneers were,1
as a drawing,1
comes the bucket,1
which I once,1
about his having,1
gay Bachelor’s commander,1
the passage he,1
sharks astern—St Bernard’s,1
be too long,1
undecided as to,1
interval I spent,1
of honesty in,1
passports to quit,1
to be sceptical,1
captain to jump,1
mariners go about,1
and so long,1
chimney of a,1
the yellow sea,1
bitter winter’s midnight,1
assistants’ would you,1
they only irradiate,1
I’ve the sort,1
great tension Pressing,1
elaborate migratory charts,1
gazing at the,1
exhibiting strong symptoms,1
fair or foul,1
instant he hardly,1
death-forfeitures upon immortals,1
fine when considered,1
the blast and,1
sometimes jostle the,1
SPANISH SAILOR _Aside_,1
had been next,1
non-valvular structure of,1
Vanilla ASCII” or,2
and was all,1
sometimes masked himself,1
horse-pieces This spade,1
this—there’s naught beneath,1
for shuddering for,1
the Customs—‘Who’s there,1
such a devil,2
small chance of,1
ocean no less,1
to see Queequeg,2
spermaceti candles In,1
Steelkilt ‘no lies.’,1
earlier part is,1
many of whom,2
surges Then again,1
keeping men ”,1
Shark Massacre CHAPTER,1
put his pipe,1
Starbuck wilt thou,1
and testaments but,1
done old Fleece,1
to be giving,1
look at Queequeg,1
man Captain Ahab—so,1
this world or,1
thee Let it,1
stand thousands upon,1
unusual but still,1
in one thick,1
Nevertheless upon Stubb,1
of beating about,1
It is that,1
up steps a,1
again Set the,1
more and a,1
a half wilful,1
till dexterously he,1
to hit one,1
his orders for,1
thunder-clouds swept aside,1
sea fell over,1
own osseous post-diluvian,1
self driven To,1
paused to lower,1
black little pipe,1
up into their,1
of clothes set,1
much as getting,1
hardy as stubborn,1
departed and he,1
lashing down these,1
themselves there about,1
we are that,1
noise dare You,1
quick coils flung,1
life the visible,1
with a blinding,1
ship did not,1
it now and,1
spite of this,1
rise at the,1
breakfast and the,1
oars you rascals,1
holes of large,1
his oil is,1
least He never,1
one small compendious,1
my boy’s hand,1
about thyself ”,1
card by the,1
recurred one by,1
had been thrusting,1
on Nor with,1
from the aboriginal,1
gentler relief the,1
subdued and yet,1
it is By,1
and other miscellaneous,1
large and tall,1
the Parsee occupied,1
the vibrating cracking,1
it to furnish,1
catches him by,1
at his compass,1
harem school and,1
overhead the two,1
said as calmly,1
of four boats,1
in the ermine,1
already seen that,1
travellers in Lapland,1
or mystical books,1
circulation Whenever I,1
treacherous retreats struck,1
of manhood straightway,1
in his death,1
have previously been,1
one each time,1
lands if by,1
in her So,1
examining by a,1
orders about a,1
like a mallet,1
all this I,6
I beseech thee,1
your own convictions,1
continent of men,1
As this glad,1
that some sort,1
now tranquil boat,1
after him One,1
the Eternities it,1
for salvation Still,1
But no doubt,1
weakened And like,1
will under certain,1
over it ever,1
wall To me,1
in profound darkness—his,1
impossible for the,2
the great flood-gates,1
cod announcement I,1
the ocean—Jonah did,1
none of ye,2
The long barbed,1
it—run run men,1
and sentimentalist in,1
ambergris is supposed,1
intricacies was then,1
its long angle,1
not so prolonged,1
Meantime now the,1
saw’st the locked,1
live in this,1
How they use,1
and swelling with,1
centuries ago were,1
warm afternoon But,1
for sublime did,1
with much less,1
noiseless measureless leaves,1
the look-out he,1
the boat for,2
fish that for,1
family’s heart It,1
ye sulkies there’s,1
command to the,1
quite at ease,1
their breath as,1
his wigwam saying,1
“Well Captain Bildad,1
same round until,1
of view so,1
twitched them meanwhile,1
bubbles and foam,1
worshipping which King,1
cool as an,1
elected Xerxes of,1
thyself oh thou,1
crow’s-nest but though,1
of the chapel,1
as the arm,1
had run his,1
above however where,1
Yes it was,2
of his companions,2
sayst well then,1
their back water,1
warrant me in,1
trouble us so,1
and commanded the,2
stages is the,1
singular yet upon,1
the grooves —ran,1
But thoughts like,1
this science of,1
one of his,8
a crooked jaw,1
Turn up the,1
mark the unfaltering,1
Going Aboard CHAPTER,1
Slowly crossing the,1
Vishnu in the,1
minutes’ time Queequeg’s,1
ermine of the,1
this agreement before,1
cabin-scuttle —his living,1
the Holy Evangelists,1
up and have,1
hand Though the,1
to future ages,1
save and to,1
for some centuries,1
But how had,1
respect does the,1
fore and main,1
named I suppose,1
of your apothecary’s,1
provoked vengeance of,1
Ahab advanced to,1
and distribute it,1
the cap of,1
seized a loaded,1
well dropped head-foremost,1
you call those,1
ease undulates through,1
of Pharaoh’s fat,1
the Virgin His,1
way jumped upon,1
log and died,1
was sufficiently vindicated,1
There’s the stuff,1
his mast-head in,2
it And then,1
in Persia the,1
and boldness in,1
know that some,1
fort at Cattegat,1
good stuff that,1
space of some,1
much would it,1
got with stiff,1
forward and aft,1
end a little,1
see a little,1
indeed for any,1
proclaimed him an,1
whaling _No dignity,1
living skin But,1
commands us than,1
twisted hand he,1
there somewhere in,1
there was also,1
like this by,1
may seem strange,1
by sheer force,1
constitutional condition of,1
to her not,1
relaxed in his,1
were pointed towards,1
with your tambourine,1
the weightiest words,1
had the gift,1
How far ye,1
on his trial,1
inspection of a,1
turned all its,1
as objects not,1
be thine But,1
shows the slackened,1
